Locustag	Gene	Description	FeatureType	logFC	PValue	FDR	10_1970_26C_A	11_1970_26C_B	12_1970_26C_C	4_1276_26C_A	5_1276_26C_B	6_1276_26C_C
DN756_00110		hypothetical protein	CDS	0.0139169516814576	0.942654533903256	0.981870531153521	4.72419720820868	5.72659252916812	4.53104438043335	4.99609076527323	4.80255026013526	5.40795070724202
DN756_00115		OmpA family lipoprotein	CDS	-0.0171406574816575	0.922843611563681	0.973764668210959	16.3839179774046	18.73413841685	18.2248673968541	15.5878031876525	21.9340355164386	15.0027019620262
DN756_00120		N-acetyltransferase	CDS	0.0856525887562395	0.730142919246261	0.880214425067867	4.82471204242588	4.8266994174417	6.24277225748595	5.99530891832788	6.02110778882629	4.79737562739211
DN756_00125	tag	DNA-3-methyladenine glycosylase I	CDS	0.106276542412496	0.387812763841534	0.651942061245987	25.8323123938219	20.6975415697076	23.7628105284949	24.081157488617	25.9481073756562	25.4697033308818
DN756_00130		hypothetical protein	CDS	0.511272875700407	0.284484114153709	0.553285872471104	2.01029668434412	0.654467717619214	1.00689875120741	1.89851449080383	2.15039563886653	1.04670013688555
DN756_00135	glyQ	glycine--tRNA ligase subunit alpha	CDS	-0.264455693210455	0.0322134223634937	0.16141524954656	334.513368274861	372.964790578249	376.882202576934	322.747463436651	303.492504498697	276.590511172007
DN756_00140		glycine--tRNA ligase subunit beta	CDS	-0.36311581161904	0.000969813579930275	0.018233324603404	613.743577730259	692.917696029343	588.834389706094	496.81126569877	534.158276694447	442.754157902588
DN756_00145		hypothetical protein	CDS	-0.229517998058705	0.128619643384791	0.364134481554398	16.3839179774046	19.0613722756596	18.8290066475786	17.6861613090672	13.1174133970859	15.7005020532833
DN756_00150		DUF3053 domain-containing protein	CDS	-0.0798446126513564	0.283803218313412	0.553285872471104	188.666343825696	195.767656032847	196.043186860083	192.449416278325	186.726021308244	170.088772243902
DN756_00155		PTS mannitol transporter subunit IICBA	CDS	0.468679799311396	0.00171624935136882	0.0262415835938301	54.3785253115084	56.4478406446572	53.1642540637513	75.8406578168477	58.7058009410564	92.7201871257785
DN756_00160		mannitol-1-phosphate 5-dehydrogenase	CDS	0.283825099342007	0.0215067304509271	0.128590988337931	69.3552356098721	57.5113506857884	65.4484188284817	76.140423262764	66.7339446594914	91.2373619318573
DN756_00165		MltR family transcriptional regulator	CDS	0.230177844611673	0.11372796829028	0.338369718712395	22.0127486935681	18.0796706992308	17.6207281461297	22.2825648131186	22.0773952256964	23.2890780457035
DN756_00170		YibL family ribosome-associated protein	CDS	-0.0221791599315366	0.913321375814019	0.972041825587397	28.9482722545553	24.3789224813157	21.4469434007178	22.9820175202569	28.8153015608115	21.6318028289681
DN756_00175		hypothetical protein	CDS	0.0430128020651057	0.741653230681399	0.884244893485025	16.4844328116218	17.9978622345284	16.4124496446808	15.9874904488743	18.2783629303655	18.1428023726829
DN756_00180		hypothetical protein	CDS	-0.56285259180765	0.330457385191528	0.599181159031661	0.904633507954853	1.55436082934563	0.90620887608667	1.29898359897104	0.64511869165996	0.436125057035647
DN756_00185		HAMP domain-containing protein	CDS	-0.292129297703756	0.281197854909412	0.550376982752923	3.61853403181941	2.53606240577445	2.51724687801853	2.69788901324754	2.36543520275319	2.00617526236397
DN756_00190		superoxide dismutase [Mn]	CDS	0.0910149402641052	0.434367155791254	0.689958297422587	2016.0260298945	2184.53143294823	2095.45699113774	2317.48666237964	2129.10672204175	2259.56392050169
DN756_00195		sulfurtransferase FdhD	CDS	0.193639046546245	0.0508315067721472	0.213925704746056	67.7469982623968	60.7836892738845	64.542209952395	74.1419869566547	77.6292825630818	68.9077590116322
DN756_00200		sulfate ABC transporter substrate-binding protein	CDS	0.162583942730144	0.1371095611232	0.376355064416879	1945.56513110824	1726.32222215008	1627.34976170142	2024.91558716524	1910.26812585977	1996.23161106356
DN756_00205	fdnG	formate dehydrogenase-N subunit alpha	CDS	0.0128109436128859	0.892739425659476	0.962668678113556	4608.70566369311	4559.10392940015	4207.12505216992	4623.18255055324	4400.06787639407	4471.06685971804
DN756_00210	fdxH	formate dehydrogenase subunit beta	CDS	0.015715754328381	0.84171966250267	0.939544099879432	708.026492225999	697.335353123272	663.747656795925	714.141213988156	692.785794988168	684.890789568779
DN756_00215		formate dehydrogenase cytochrome b556 subunit	CDS	0.0838313510021165	0.308972223393859	0.575188740491878	529.210602153589	509.094075843046	505.261793355879	545.772955198448	562.471819272856	527.624094001725
DN756_00220	fdhE	formate dehydrogenase accessory protein FdhE	CDS	-0.00928404524082531	0.894596887687791	0.963339133510969	539.161570741093	558.670005452701	562.352952549339	563.259272876904	548.135848347079	538.178320381988
DN756_00225		L-selenocysteinyl-tRNA(Sec) synthase	CDS	-0.0819267796942531	0.198416928093947	0.454204693682487	478.350096039683	499.440677008162	493.078318466269	441.054892758321	500.253705454984	448.249333621238
DN756_00230	selB	selenocysteinyl-tRNA-specific translation elongation factor SelB	CDS	-0.240323530844152	0.00551731103623135	0.0545056866593474	464.378534083491	495.023019914233	442.834070781019	376.705243701602	428.072091843698	382.219999986041
DN756_00235		Tn3 family transposase	CDS	-0.369651408049236	0.389438600314589	0.65248474816405	1.80926701590971	0.981701576428821	1.30896837656963	0.699452707138252	1.00351796480438	1.39560018251407
DN756_00240		hypothetical protein	CDS	-0.022592930846393	0.885516882265011	0.959067588874027	35.1801919760221	39.104446127748	43.4980260521601	40.6681788293241	38.8504812088554	36.4600547681801
DN756_00245		DUF4225 domain-containing protein	CDS	-0.295476082785042	0.486171735305299	0.73069309353339	2.21132635277853	1.30893543523843	0.90620887608667	0.599530891832788	1.64863665646434	1.22115015969981
DN756_00255		hypothetical protein	CDS	-0.399488416725208	0.275827292361737	0.544605639699515	1.90978185012691	4.00861477041768	2.92000637850149	1.99843630610929	2.93887403978426	1.74450022814259
DN756_00260	mdfA	MdfA family multidrug efflux MFS transporter	CDS	-0.446511184204511	0.00635286527078128	0.0587980261284018	70.8629581231302	92.0345227902019	73.4029189630202	58.6541055843077	63.0065922187894	51.8116567758348
DN756_00265		transposase	CDS	0.161157129310976	0.546996111866932	0.771537500090758	9.54890925063456	12.1894612406579	6.44415200772743	9.39265063871368	11.755496159137	10.4670013688555
DN756_00270		hypothetical protein	CDS	0.206145933652833	0.633301530277392	0.821974650550225	1.30669284482368	1.39074389994083	1.10758862632815	2.39812356733115	0.860158255546613	1.30837517110694
DN756_00275		acyltransferase	CDS	0.0618044464622086	0.617679407576007	0.812885580403904	31.6621727784199	31.0054081222103	30.9117916620675	34.4730262803853	29.8188195256159	33.4944043803377
DN756_00280		fimbrial protein	CDS	0.234467358967768	0.674452862647258	0.844858714122863	1.20617801060647	0.654467717619214	0.90620887608667	2.09835812141476	0.501758982402191	0.785025102664164
DN756_00285		fimbrial biogenesis outer membrane usher protein	CDS	-0.0232643016039855	0.916175977289516	0.972260953409898	7.23706806363883	6.29925178208493	5.23587350627854	4.69632531935684	7.09630560825956	6.5418758555347
DN756_00290		molecular chaperone	CDS	0.332249667500021	0.320217543901454	0.587722799237237	2.31184118699574	2.37244547636965	2.41655700289779	2.29820175202569	2.86719418515538	3.75067549050656
DN756_00295		fimbrial protein	CDS	-0.418711552725151	0.098651852383013	0.315150973402193	4.62368237399147	3.35414705279847	3.82621525458816	2.89773264385847	3.15391360367092	2.70397535362101
DN756_00300	xylB	xylulokinase	CDS	0.0983746005481998	0.277285824638817	0.54558301252608	260.031876119912	257.205813024351	226.652908896788	257.798283488099	265.430501690759	273.188735727129
DN756_00305	xylA	xylose isomerase	CDS	0.103735056513546	0.313619022634306	0.580035920901675	65.6361867438355	57.838584544598	59.507716196358	68.1466780383269	64.4401893113671	64.0231583728329
DN756_00310		D-xylose ABC transporter substrate-binding protein	CDS	0.0791651103393602	0.740310767113483	0.883292976278141	16.6854624800562	12.5166950994675	11.3779558886437	16.4870995254017	11.6838163045082	14.828251939212
DN756_00315		xylose ABC transporter ATP-binding protein	CDS	0.296066876207499	0.131357247926545	0.369016223838526	13.2679581166712	8.91712265256179	13.7945128915415	15.6877250029579	15.1244493266946	13.1709767224765
DN756_00320		sugar ABC transporter permease	CDS	-0.00343151817030164	0.986222120411001	0.995202102962481	13.4689877851056	9.24435651137139	14.8014116427489	12.1904614672667	13.4758126702303	11.5137015057411
DN756_00325		helix-turn-helix domain-containing protein	CDS	0.305475370313959	0.0255392294870342	0.143091123531551	24.8271640516499	22.1700939343509	24.0648801538571	30.975762744694	27.8117835960072	29.0459287985741
DN756_00330		DUF4102 domain-containing protein	CDS	0.139783422554278	0.209724799000803	0.467533413910528	77.6979668499002	65.774005620731	60.9173744480483	82.4354976270083	69.6011388446468	73.2690095819886
DN756_00335		SAM-dependent methyltransferase	CDS	-0.0594566529577136	0.53682588015094	0.767151124028561	123.532731252946	126.803120288723	138.750647916381	137.592339675625	112.107292639575	123.859516198124
DN756_00340		hypothetical protein	CDS	-0.468269524650859	0.112293918702284	0.336728888741691	9.85045375328618	10.798717340717	14.1972723920245	9.69241608463007	6.88126604437291	8.72250114071293
DN756_00345		DUF262 domain-containing protein	CDS	-0.017263174331807	0.892706127577034	0.962668678113556	62.1181675462333	62.5016670326349	67.0594568304136	68.8461307454651	52.4696535883434	68.2971839317823
DN756_00350		SAM-dependent DNA methyltransferase	CDS	0.374815022682518	0.112701035775556	0.336728888741691	45.5332199003943	44.2583794039993	57.0911591934602	60.9523073363334	59.2792397780874	70.128909171332
DN756_00355		IS3 family transposase	CDS	0.18757660885438	0.289292170601157	0.558318713502973	17.6906108222282	15.1345659699443	12.2841647647304	16.3871777100962	17.8482838025922	17.0961022357973
DN756_00360		ATP-binding cassette domain-containing protein	CDS	0.0331469019102435	0.899711613820238	0.966285449051977	3.3169895291678	5.89020945857292	4.32966463019187	4.7962471346623	4.73087040550637	4.4484755817636
DN756_00365		enterobactin ABC transporter permease	CDS	0.144523975213773	0.498322065688362	0.739636233844972	5.22677137929471	4.33584862922729	5.53794313164076	5.49569984180055	5.30430924253745	5.84407576427766
DN756_00370		ABC transporter permease	CDS	0.41335296696257	0.103536690585603	0.322693937267564	3.11595986073338	5.48116713506092	5.43725325652002	7.09444888668799	6.73790633511514	4.97182565020637
DN756_00375		siderophore ABC transporter substrate-binding protein	CDS	0.200226487489169	0.200939732258223	0.457515527552281	14.8761954641465	20.8611584991124	23.8635004036156	23.9812356733115	23.8693915914185	20.6723277034896
DN756_00380		ATP-grasp domain-containing protein	CDS	0.0664353376555956	0.686980393696528	0.853876344135368	9.85045375328618	9.98063269369301	7.65243050917632	9.39265063871368	8.09982357306394	11.4264764943339
DN756_00385		EamA/RhaT family transporter	CDS	0.47149269827997	0.181615694884689	0.431804358595804	1.20617801060647	1.71797775875044	1.61103800193186	2.09835812141476	2.22207549349542	2.00617526236397
DN756_00400	hutU	urocanate hydratase	CDS	0.0438770608789361	0.651570417603208	0.832596839846396	538.658996570007	568.650638146394	544.228775027605	572.052392623785	541.03954273882	589.553852100787
DN756_00405	hutH	histidine ammonia-lyase	CDS	0.0242849958940184	0.795091465930781	0.915878376053166	565.194912803349	595.974665356997	544.83291427833	563.758881953431	549.99952456743	621.303756252982
DN756_00410		amino acid permease	CDS	-0.0321860651812322	0.711935206723045	0.868496739364887	71.5665619626506	79.5178276907345	70.1808429591565	69.5455834526034	69.7444985539045	77.1941350953094
DN756_00415		alpha/beta hydrolase	CDS	-0.174160659362567	0.0304375911442113	0.157644403841462	146.952687625555	150.118532728907	158.183793814684	131.397187126686	130.170616006054	141.915093559399
DN756_00420		kdo(2)-lipid A phosphoethanolamine 7''-transferase	CDS	-0.170070768449075	0.0600148523243409	0.233416988748844	83.6283420687153	87.9440995550818	92.3326154857196	78.1388595688733	77.4859228538241	78.938635323452
DN756_00425	uhpA	transcriptional regulator UhpA	CDS	0.181632220341252	0.101373584719519	0.319765811327868	72.6722251390399	62.7470924267421	65.5491087036024	72.5432379117673	81.6433544222994	73.53068461621
DN756_00430	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	CDS	0.224932622521645	0.0405619720498402	0.185907142828839	123.331701584512	113.222915148124	114.484388012283	143.187961332731	131.74757280789	135.373217703865
DN756_00435		MFS transporter family glucose-6-phosphate receptor UhpC	CDS	0.153255910865706	0.134036914658002	0.371336016680468	59.0022076854999	56.5296491093596	57.5946085690639	66.0483199169121	66.5189050956048	59.9235828366978
DN756_00445		filamentous hemagglutinin N-terminal domain-containing protein	CDS	0.153910780512636	0.707946783315253	0.867605917367947	2.61338568964735	1.30893543523843	0.604139250724446	2.09835812141476	1.72031651109323	1.22115015969981
DN756_00450		ShlB/FhaC/HecB family hemolysin secretion/activation protein	CDS	0.48978083132011	0.027141340460403	0.149351936654361	3.417504363385	6.54467717619214	5.73932288188224	7.29429251729892	7.66974444529063	7.23967594679173
DN756_00455		hypothetical protein	CDS	0.013013425660977	0.977120637517549	0.991387142908011	1.00514834217206	1.30893543523843	0.90620887608667	0.999218153054646	1.29023738331992	0.959475125478423
DN756_00460		ABC transporter substrate-binding protein	CDS	-0.0778579575392309	0.442650116356799	0.69730883449679	92.6746771482639	94.4069682665716	91.7284762349951	92.5276009728602	87.8795017750123	83.8232359622513
DN756_00465	dppB	dipeptide ABC transporter permease DppB	CDS	-0.412931840544818	0.00411828633387237	0.0459993979931954	15.7808289721013	15.7890336875635	12.9889938905756	10.0921033458519	13.045733542457	10.2053263346341
DN756_00470	dppC	dipeptide ABC transporter permease DppC	CDS	-0.13426946068449	0.325505180406059	0.593794969356409	19.6003926723552	22.5791362578629	18.2248673968541	17.7860831243727	17.0598054016745	20.3234276578611
DN756_00475		dipeptide ABC transporter ATP-binding protein	CDS	-0.447616539059811	0.000455814591975104	0.0110666257906198	38.095122168321	37.1410429748904	32.6235195391201	26.2794374253372	27.2383447589761	25.5569283422889
DN756_00480		ABC transporter ATP-binding protein	CDS	-0.1411027829139	0.17073214972553	0.418575882374831	41.01005236062	44.8310386569161	36.7518044190705	39.6689606762695	37.2735244070199	34.366654494409
DN756_00485		cellulase	CDS	0.145418608915262	0.180043185638103	0.43039305771462	26.9379755702112	28.714771110543	30.3076524113431	30.2763100375558	31.037377054307	33.756079414559
DN756_00490	hmsP	biofilm formation regulator HmsP	CDS	0.0855002394512757	0.233438791202042	0.49452977131432	175.699930211676	180.633090062903	178.724528339315	180.558720256975	191.743611132266	195.38402555197
DN756_00495		porin	CDS	-0.468191494137875	0.0994196065410314	0.316499282044966	6.33243455568397	4.09042323512009	6.04139250724446	4.19671624282951	3.08223374904203	4.62292560457785
DN756_00500		pectate lyase	CDS	-0.225333546670061	0.0536883082984398	0.219913459144734	87.9504799400552	82.9537832082353	81.9615583482832	70.8445670515744	68.8843402983579	76.5835600154595
DN756_00505		discoidin domain-containing protein	CDS	-0.287068154780056	0.063271019365978	0.240249956000102	28.3451832492521	23.8062632283989	26.4814371567549	20.9835812141476	22.6508340627275	20.6723277034896
DN756_00510		dicarboxylate/amino acid:cation symporter	CDS	0.604980934520759	0.033835537930642	0.165769284489472	86.2417277583627	111.586745854076	128.178211028703	155.878031876525	166.655662012156	173.316097665966
DN756_00515		insulinase family protein	CDS	0.0952184495672608	0.209059491620159	0.466569539515519	366.57760039015	360.775329337592	390.273955967992	407.780928261601	391.228646564451	394.867626640074
DN756_00520		sugar kinase	CDS	0.136946988478953	0.122542009210322	0.354442807867545	191.38024434956	177.524368404212	178.825218214436	193.348712616074	196.044402409999	212.829027833396
DN756_00525		4-oxalocrotonate tautomerase family protein	CDS	0.243466154881514	0.219726014646406	0.47945108430717	6.13140488724956	4.33584862922729	5.03449375603705	5.19593439588416	7.59806459066175	5.32072569583489
DN756_00530		cyclic-guanylate-specific phosphodiesterase	CDS	0.0222775911519847	0.929738884024647	0.97695239344472	8.84530541111412	8.18084647024017	5.03449375603705	7.89382340913171	7.52638473603287	7.06522592397747
DN756_00535		AsmA family protein	CDS	0.13845125051109	0.11084353295671	0.334366862217305	88.85511344801	86.0625048669266	75.5174063405558	92.7274446034712	89.5998182861055	93.4179872170355
DN756_00540		CDP-diacylglycerol diphosphatase	CDS	-0.125058458766542	0.29991251864319	0.56813222306216	36.1853403181941	35.5866821455447	37.6580132951572	30.3762318528612	36.9868049885044	32.7966042890806
DN756_00545	yhjD	inner membrane protein YhjD	CDS	-0.104634247862969	0.338058915477734	0.605934682507295	36.587399655063	41.5587000688201	46.8207919311446	38.270055261993	38.3487222264532	39.6001551788367
DN756_00550		autotransporter outer membrane beta-barrel domain-containing protein	CDS	-0.322034767543437	0.157739453656626	0.402486784298372	5.0257417108603	4.6630824880369	4.73242413067483	3.69710716630219	4.44415098699083	3.31455043347091
DN756_00555		DUF3289 family protein	CDS	-0.780808600773667	0.0227739767715076	0.134165516098029	1.60823734747529	3.27233858809607	3.9269051297089	2.39812356733115	1.50527694720657	1.30837517110694
DN756_00560		DUF943 family protein	CDS	0.588606529086298	0.225940223305695	0.486099105565314	0.402059336868824	0.49085078821441	0.90620887608667	0.499609076527323	0.931838110175498	1.22115015969981
DN756_00570		glycerate kinase	CDS	0.215220738591819	0.292781776383081	0.560651910224964	20.1029668434412	21.6792431461365	20.0372851490275	26.2794374253372	19.9986794414588	25.7313783651032
DN756_00575		GntP family permease	CDS	0.623793030743479	0.00839548145493721	0.0700672889759968	10.6545724270238	9.81701576428821	9.86760776183263	16.3871777100962	11.1103774674771	19.4511775437898
DN756_00580		hypothetical protein	CDS	-0.0153498944450551	0.947545866378321	0.983244706582975	7.33758289785603	7.36276182321615	8.25656975990077	7.99374522443717	7.23966531751733	7.50135098101312
DN756_00585		XRE family transcriptional regulator	CDS	0.18155947617459	0.137256029671096	0.376355064416879	35.2807068102393	35.2594482867351	34.9393866668971	41.9671624282951	37.6319236801643	40.1235052472795
DN756_00590		glutathione-disulfide reductase	CDS	-0.117971842906142	0.160941524511008	0.406002359692126	401.054188526652	412.478279029509	410.210551241899	375.606103733242	360.119589655515	391.989201263639
DN756_00595	rlmJ	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	CDS	0.079209372214176	0.350800826392283	0.62018422472325	103.530279243722	102.587814736812	113.980938636679	118.407351136976	108.666659617389	111.124664532683
DN756_00600		oligopeptidase A	CDS	-0.108403500950675	0.270336846367523	0.539327393699351	587.207661496917	581.739992498779	527.614945632683	513.698052485394	465.84737523312	594.351227728179
DN756_00605	rsmJ	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	CDS	-0.377511460671894	0.000792075677096108	0.0159450008163166	67.847513096614	73.4640013027567	62.8304820753424	48.0623931619285	52.4696535883434	56.6090324032269
DN756_00610		type I secretion C-terminal target domain-containing protein	CDS	-0.289407467852804	0.116521827104387	0.343299635803525	12.4638394429335	12.6803120288723	17.3186585207675	10.9913996836011	9.96349979341494	13.7815518023264
DN756_00615		NADP-specific glutamate dehydrogenase	CDS	-0.232709488454759	0.00646517729699041	0.0589965837169558	1110.28685876326	1192.1947561081	1135.9831711122	980.133086331302	943.378566770748	1002.82595614777
DN756_00620		universal stress protein A	CDS	0.364008057008164	0.0866424153211789	0.293149928865408	1729.45823754125	1601.64612194362	1427.2789798365	1909.90557774865	2030.76196149092	2183.32926053185
DN756_00625	uspB	universal stress protein UspB	CDS	1.0805241102444	0.00051165069783035	0.0120908453509109	16.584947645839	16.8525437286948	13.1903736408171	32.2747463436651	28.1701828691516	38.466230030544
DN756_00630		inorganic phosphate transporter	CDS	-0.153774613668175	0.118297733074393	0.346418654017558	770.848263611752	839.354847846642	821.226621484764	743.618149503268	723.751492187846	718.29796893771
DN756_00635		NAD(P)/FAD-dependent oxidoreductase	CDS	-0.0792627535314371	0.364363118430322	0.632699892688283	72.5717103048227	73.4640013027567	78.2360329688158	71.5440197587127	76.267365325133	64.3720584184614
DN756_00640		hybrid sensor histidine kinase/response regulator	CDS	0.17957644324371	0.179865373276062	0.43039305771462	38.5976963394071	32.4779604868535	27.8910954084453	38.3699770772984	37.7752833894221	35.9367046997373
DN756_00645		sugar ABC transporter ATP-binding protein	CDS	-0.0381441942680069	0.911577360088323	0.971217793753676	2.31184118699574	1.88159468815524	1.30896837656963	2.09835812141476	1.64863665646434	1.65727521673546
DN756_00650		ribose ABC transporter permease	CDS	-0.0723960093426698	0.746498766501131	0.887117786592563	8.64427574267971	10.0624411583954	12.3848546398512	9.99218153054646	8.88830197398167	10.7286764030769
DN756_00655		transcriptional regulator	CDS	-0.101280920677059	0.38741070503678	0.651851367744242	38.8992408420587	34.7685974985207	33.6304182903275	37.2708371089383	31.5391360367091	31.3137790951594
DN756_00660		D-lyxose/D-mannose family sugar isomerase	CDS	-0.0267753693198594	0.842064037038458	0.939544099879432	24.5256195489982	27.4058356753046	29.5021334103771	27.4784992090028	27.5967440321205	24.8591282510319
DN756_00665		ketose 1,6-bisphosphate aldolase	CDS	-0.366542440760295	0.00812042165039343	0.0688855705333251	46.9404275794352	53.3391189859659	43.6994058024016	36.771228032411	33.474492111689	41.6063304412007
DN756_00670		adenosine kinase	CDS	-0.270928147129053	0.0205363514535343	0.125028303834131	45.3321902319599	41.0678492806057	39.269051297089	35.272400802829	33.4028122570601	35.5005796427016
DN756_00675		DNA-binding response regulator	CDS	0.316690535330444	0.00534904755051423	0.0534371184223442	51.262565450775	41.9677423923321	42.5918171760735	60.2528546291952	53.6165312624056	55.30065723212
DN756_00685		hypothetical protein	CDS	0.16430527447222	0.757321120961541	0.892492459163986	0.804118673737647	1.06351004113122	0.805519000965929	1.19906178366558	1.3619172379488	0.436125057035647
DN756_00690		pirin family protein	CDS	-0.0113760214523412	0.914797576458113	0.972260953409898	35.2807068102393	37.3864683689976	34.0331777908105	35.5721662487454	35.6248877505556	34.7155545400375
DN756_00695	gntR	HTH-type transcriptional regulator GntR	CDS	-0.149039032224653	0.0488535363698954	0.208420944300107	154.893359528714	164.353205587125	175.401762460331	149.283192066364	139.704036671696	157.179470555647
DN756_00700		gluconate transporter	CDS	1.03700942240613	2.03298763270151e-05	0.00123030203000828	26.0333420622563	21.1065838932196	16.6138293949223	50.760282175176	37.846963244051	42.478580555272
DN756_00705		gluconokinase	CDS	0.687518093352747	0.00642718956659425	0.0589183556150494	9.14684991376574	10.3078665525026	8.15587988478003	12.8899141744049	17.4182046748189	14.1304518479549
DN756_00710		type IV secretion protein Rhs	CDS	0.630563884621814	0.278389107209779	0.546947897735349	0.402059336868824	1.06351004113122	0.503449375603705	1.59874904488743	0.788478400917729	0.872250114071293
DN756_00720		hypothetical protein	CDS	-0.147664658259137	0.706824358047953	0.867505630618903	2.21132635277853	2.78148779988166	4.12828487995038	1.99843630610929	2.43711505738207	3.75067549050656
DN756_00725		YhgN family NAAT transporter	CDS	0.0544266108848402	0.757391178070219	0.892492459163986	9.44839441641736	8.83531418785939	9.46484826134966	8.49335430096449	10.7519781943327	9.42030123196997
DN756_00730	asd	aspartate-semialdehyde dehydrogenase	CDS	-0.102741707176992	0.0992591309565273	0.316499282044966	398.038743500135	380.163935472061	416.352633624264	362.816111374142	371.946765669281	377.597074381463
DN756_00735		hypothetical protein	CDS	-0.160205121425511	0.492839895515512	0.736372427156435	4.82471204242588	6.21744331738253	6.34346213260669	4.59640350405137	6.09278764345518	4.79737562739211
DN756_00740		hypothetical protein	CDS	-0.486469240097427	0.180143862250397	0.43039305771462	2.01029668434412	2.69967933517926	2.92000637850149	1.59874904488743	1.43359709257769	2.44230031939962
DN756_00745		IS66 family insertion sequence hypothetical protein	CDS	0.299278840271755	0.550122908594403	0.773260481343571	1.00514834217206	0.49085078821441	0.90620887608667	1.29898359897104	0.788478400917729	0.872250114071293
DN756_00750		invasin-like inverse autotransporter protein	CDS	-0.0490315240541805	0.499216053375354	0.740589259536575	173.790148361549	164.51682251653	168.152091451638	153.77967375511	175.687323695396	159.883445909268
DN756_00755		sensor histidine kinase	CDS	0.0551188688848638	0.598522931616333	0.801657043236446	34.2755584680672	32.3961520221511	29.4014435352564	33.973417203858	34.6930496403801	31.1393290723452
DN756_00760	glgB	1,4-alpha-glucan branching protein GlgB	CDS	-0.288530887143644	0.00153810205640387	0.0243542958021893	587.308176331134	632.461240614268	579.973680695469	485.620022384558	518.603748239979	469.270561370356
DN756_00765		glycogen debranching enzyme	CDS	-0.207218054456369	0.0171857982418463	0.112678081435084	583.187068128229	614.13614452093	566.481237429289	515.296801530281	522.259420826052	490.291789119474
