Locustag	Gene	Description	FeatureType	logFC	PValue	FDR	1_983_26C_A	2_983_26C_B	3_983_26C_C	10_1970_26C_A	11_1970_26C_B	12_1970_26C_C
DN756_00100		bifunctional glyoxylate/hydroxypyruvate reductase B	CDS	0.0562509111391365	0.560281759839556	0.711181473357814	181.112978133647	185.63960417433	186.537658816589	199.421431086937	187.914043421417	187.987996850424
DN756_00105		transcriptional regulator	CDS	-0.186894455427869	0.311575710289055	0.486735686130964	14.2221533968254	19.6128529177988	15.4522763007789	16.7859773142734	14.6437151817299	11.9820951393682
DN756_00110		hypothetical protein	CDS	0.190426468770004	0.334796389923755	0.510153799176327	3.77501602508329	4.66972688519019	4.7189586307768	4.72419720820868	5.72659252916812	4.53104438043335
DN756_00115		OmpA family lipoprotein	CDS	0.441280355435843	0.020578048346703	0.0709266755205531	15.2756462410347	11.7820801410953	12.3063038802611	16.3839179774046	18.73413841685	18.2248673968541
DN756_00120		N-acetyltransferase	CDS	-0.0585578068410337	0.81357384152968	0.889465431524953	6.05758385420342	4.5260429810305	6.01435903922533	4.82471204242588	4.8266994174417	6.24277225748595
DN756_00125	tag	DNA-3-methyladenine glycosylase I	CDS	-0.0793156226449847	0.517726293788233	0.681459614886004	25.8105746831276	25.0009993237875	23.3172073520736	25.8323123938219	20.6975415697076	23.7628105284949
DN756_00130		hypothetical protein	CDS	-0.506214660684262	0.28796400943878	0.463659092368067	1.66803033666471	2.01157465823578	1.387929009052	2.01029668434412	0.654467717619214	1.00689875120741
DN756_00135	glyQ	glycine--tRNA ligase subunit alpha	CDS	0.378367261263892	0.00338677081019171	0.0182441752282586	294.539041026847	267.970481257837	271.756499972381	334.513368274861	372.964790578249	376.882202576934
DN756_00140		glycine--tRNA ligase subunit beta	CDS	0.472328296041643	5.51548171841518e-05	0.000803455264144408	478.724706622772	442.043531147312	445.617740506295	613.743577730259	692.917696029343	588.834389706094
DN756_00145		hypothetical protein	CDS	0.474289201189493	0.00360089730439861	0.0188896257759484	12.2029587787576	12.5004996618938	14.4344616941408	16.3839179774046	19.0613722756596	18.8290066475786
DN756_00150		DUF3053 domain-containing protein	CDS	0.143017982581627	0.0612022274111601	0.155964454840399	175.494349631198	169.187797148045	181.078471380984	188.666343825696	195.767656032847	196.043186860083
DN756_00155		PTS mannitol transporter subunit IICBA	CDS	-0.887262768706933	6.55783491737953e-07	2.68068231418596e-05	100.608566621987	109.34345106553	93.3613580088978	54.3785253115084	56.4478406446572	53.1642540637513
DN756_00160		mannitol-1-phosphate 5-dehydrogenase	CDS	-0.550783063982621	7.00201415319554e-05	0.000963749593195281	91.0393399537528	100.00399729515	90.4004427895869	69.3552356098721	57.5113506857884	65.4484188284817
DN756_00165		MltR family transcriptional regulator	CDS	-0.170453531245243	0.236360742623304	0.406789790009062	22.6500961504997	21.3370597677152	20.9114637363834	22.0127486935681	18.0796706992308	17.6207281461297
DN756_00170		YibL family ribosome-associated protein	CDS	0.242777234413053	0.243967822443413	0.414167608707987	17.7337962108564	19.1099592532399	26.4631797725914	28.9482722545553	24.3789224813157	21.4469434007178
DN756_00175		hypothetical protein	CDS	-0.109218385950115	0.403941573716019	0.580204354358685	19.4018265475211	17.0983845950041	18.5057201206933	16.4844328116218	17.9978622345284	16.4124496446808
DN756_00180		hypothetical protein	CDS	0.760242235543043	0.201008702112842	0.362721108407227	0.702328562806194	0.431051712479095	0.925286006034666	0.904633507954853	1.55436082934563	0.90620887608667
DN756_00185		HAMP domain-containing protein	CDS	-0.0260572828346461	0.920045430144806	0.957325193028595	2.89710532157555	3.01736198735366	2.86838661870746	3.61853403181941	2.53606240577445	2.51724687801853
DN756_00190		superoxide dismutase [Mn]	CDS	0.0382791765396196	0.741008011215862	0.841643916339876	2197.41049087988	1892.24517583115	2041.64357231549	2016.0260298945	2184.53143294823	2095.45699113774
DN756_00195		sulfurtransferase FdhD	CDS	-0.200774479562889	0.0433767774739131	0.121345929162357	75.2369472906135	71.7701101277693	74.8556378882045	67.7469982623968	60.7836892738845	64.542209952395
DN756_00200		sulfate ABC transporter substrate-binding protein	CDS	-0.334102291796726	0.00420800171568875	0.0213924554226512	2170.54642335254	2467.34000223034	2042.10621531851	1945.56513110824	1726.32222215008	1627.34976170142
DN756_00205	fdnG	formate dehydrogenase-N subunit alpha	CDS	-0.159904994745453	0.101769495203767	0.226242285120029	4814.55008910681	5622.92590538563	4505.03250618158	4608.70566369311	4559.10392940015	4207.12505216992
DN756_00210	fdxH	formate dehydrogenase subunit beta	CDS	-0.115567538200217	0.150513315192182	0.301551736683313	757.110190705077	792.560415344896	691.928875312723	708.026492225999	697.335353123272	663.747656795925
DN756_00215		formate dehydrogenase cytochrome b556 subunit	CDS	-0.200131763506216	0.0203892728676571	0.0705349111466616	594.872292696846	648.589143376878	529.633709854243	529.210602153589	509.094075843046	505.261793355879
DN756_00220	fdhE	formate dehydrogenase accessory protein FdhE	CDS	-0.0504284203171012	0.473953233424826	0.642958568608145	594.696710556144	576.028771776231	548.50954437735	539.161570741093	558.670005452701	562.352952549339
DN756_00225		L-selenocysteinyl-tRNA(Sec) synthase	CDS	0.105211809546829	0.102278201656789	0.226744037541283	462.571149678229	440.606692105715	464.308517828195	478.350096039683	499.440677008162	493.078318466269
DN756_00230	selB	selenocysteinyl-tRNA-specific translation elongation factor SelB	CDS	0.216477722405878	0.0112323935330738	0.0444195148010796	423.504123372135	395.633630103729	387.787365129128	464.378534083491	495.023019914233	442.834070781019
DN756_00235		Tn3 family transposase	CDS	-0.238872958706388	0.550295786551193	0.70393235110292	2.19477675876935	1.07762928119774	1.57298621025893	1.80926701590971	0.981701576428821	1.30896837656963
DN756_00240		hypothetical protein	CDS	0.319551889003382	0.0519387983565378	0.137668813039855	29.3222174971586	27.3717837424225	37.8441976468178	35.1801919760221	39.104446127748	43.4980260521601
DN756_00245		DUF4225 domain-containing protein	CDS	0.119985368555939	0.771918826697007	0.863290569443944	1.49244819596316	1.50868099367683	1.01781460663813	2.21132635277853	1.30893543523843	0.90620887608667
DN756_00255		hypothetical protein	CDS	0.443297987410256	0.229073500870256	0.398812883305626	1.58023926631394	2.22710051447532	2.775858018104	1.90978185012691	4.00861477041768	2.92000637850149
DN756_00260	mdfA	MdfA family multidrug efflux MFS transporter	CDS	0.746882550712188	5.08183642649877e-05	0.000759620773304257	47.8461333411719	41.5246483021528	51.7234877373378	70.8629581231302	92.0345227902019	73.4029189630202
DN756_00265		transposase	CDS	-0.24318910061817	0.363116191701899	0.539556180993251	9.56922666823439	14.29654846389	9.53044586215706	9.54890925063456	12.1894612406579	6.44415200772743
DN756_00270		hypothetical protein	CDS	0.508255218405491	0.279016572128356	0.454605933150672	0.965701773858516	0.646577568718642	1.1103432072416	1.30669284482368	1.39074389994083	1.10758862632815
DN756_00275		acyltransferase	CDS	-0.171809656044925	0.171034189773847	0.327986100638597	38.3646977432883	31.9696686755329	35.1608682293173	31.6621727784199	31.0054081222103	30.9117916620675
DN756_00280		fimbrial protein	CDS	-0.74160474225587	0.165024586292799	0.319366421588866	1.40465712561239	1.43683904159698	1.75804341146587	1.20617801060647	0.654467717619214	0.90620887608667
DN756_00285		fimbrial biogenesis outer membrane usher protein	CDS	0.0614543669238337	0.781368087275668	0.870191263080916	6.58433027630806	5.60367226222823	5.8293018380184	7.23706806363883	6.29925178208493	5.23587350627854
DN756_00290		molecular chaperone	CDS	-0.0439524768453187	0.896386266993351	0.943490117071824	1.66803033666471	3.08920393943351	2.4982722162936	2.31184118699574	2.37244547636965	2.41655700289779
DN756_00295		fimbrial protein	CDS	0.45612747841162	0.0733537428742697	0.178310129826653	2.10698568841858	3.59209760399246	2.775858018104	4.62368237399147	3.35414705279847	3.82621525458816
DN756_00300	xylB	xylulokinase	CDS	-0.29004414856613	0.0031361497947534	0.0172574396672832	300.421042740349	320.415106276127	288.689233882816	260.031876119912	257.205813024351	226.652908896788
DN756_00305	xylA	xylose isomerase	CDS	-0.193821830364156	0.0658576289909707	0.165410234700833	69.3549455771116	76.3679950608797	63.3820914133746	65.6361867438355	57.838584544598	59.507716196358
DN756_00310		D-xylose ABC transporter substrate-binding protein	CDS	-0.461454233748565	0.0587123196846968	0.151157810190807	17.6460051405056	24.4981056592286	13.4166470875027	16.6854624800562	12.5166950994675	11.3779558886437
DN756_00315		xylose ABC transporter ATP-binding protein	CDS	-0.389922228394851	0.0496052228552386	0.132574813455976	15.3634373113855	16.8828587387646	14.6195188953477	13.2679581166712	8.91712265256179	13.7945128915415
DN756_00320		sugar ABC transporter permease	CDS	-0.105256196368121	0.594465532233892	0.735917466665319	14.2221533968254	13.8654967514109	12.0287180784507	13.4689877851056	9.24435651137139	14.8014116427489
DN756_00325		helix-turn-helix domain-containing protein	CDS	-0.627574040303483	4.82903155210342e-05	0.000741191586119782	39.7693548689007	38.579128266879	31.2746670039717	24.8271640516499	22.1700939343509	24.0648801538571
DN756_00330		DUF4102 domain-containing protein	CDS	-0.221141369971537	0.0521669892460196	0.137941227009607	74.0078723057026	83.9114000292638	80.2222967232055	77.6979668499002	65.774005620731	60.9173744480483
DN756_00335		SAM-dependent methyltransferase	CDS	0.229501209808535	0.0236095686887009	0.0784895702630174	116.937705707231	98.6390002056329	116.400979559161	123.532731252946	126.803120288723	138.750647916381
DN756_00340		hypothetical protein	CDS	0.264472211684432	0.354423920105194	0.53014867238961	10.886092723496	7.83077277670356	10.3632032675883	9.85045375328618	10.798717340717	14.1972723920245
DN756_00345		DUF262 domain-containing protein	CDS	0.138026190677821	0.287104033323059	0.462646322402323	56.0984939541447	51.5106796412518	66.7131210350994	62.1181675462333	62.5016670326349	67.0594568304136
DN756_00350		SAM-dependent DNA methyltransferase	CDS	-0.189719658915036	0.411594734249157	0.587824779109492	58.6444349943172	48.4933176538982	60.4211761940637	45.5332199003943	44.2583794039993	57.0911591934602
DN756_00355		IS3 family transposase	CDS	-0.135373759255281	0.442254603624714	0.614736968119571	16.6803033666471	16.2362811700459	16.655148108624	17.6906108222282	15.1345659699443	12.2841647647304
DN756_00360		ATP-binding cassette domain-containing protein	CDS	0.482214714391374	0.0862037550402247	0.201712758581274	3.16047853262787	2.94552003527382	3.70114402413866	3.3169895291678	5.89020945857292	4.32966463019187
DN756_00365		enterobactin ABC transporter permease	CDS	-0.0817370593629765	0.701545617761199	0.814134340889735	4.74071779894181	4.59788493311035	6.66205924344959	5.22677137929471	4.33584862922729	5.53794313164076
DN756_00370		ABC transporter permease	CDS	0.110304020348644	0.665901017491218	0.788997183102579	4.91629993964336	3.59209760399246	4.62643003017333	3.11595986073338	5.48116713506092	5.43725325652002
DN756_00375		siderophore ABC transporter substrate-binding protein	CDS	-0.1177160559933	0.447731567709252	0.620627218077254	20.1919461806781	21.7681114801943	22.7620357484528	14.8761954641465	20.8611584991124	23.8635004036156
DN756_00380		ATP-grasp domain-containing protein	CDS	-0.0533287783950062	0.745854940926251	0.845369113767947	10.3593463013914	8.9084020579013	9.34538866095013	9.85045375328618	9.98063269369301	7.65243050917632
DN756_00385		EamA/RhaT family transporter	CDS	-0.62226797617276	0.0773466932044208	0.185303497527911	1.31686605526161	2.65815222695442	3.0534438199144	1.20617801060647	1.71797775875044	1.61103800193186
DN756_00400	hutU	urocanate hydratase	CDS	-0.2964109355808	0.00496942589317689	0.0240138964150381	627.267197656282	792.416731440736	608.375548967793	538.658996570007	568.650638146394	544.228775027605
DN756_00405	hutH	histidine ammonia-lyase	CDS	-0.232364162928283	0.0189982026497772	0.0666080616666073	618.400299550853	778.982286401804	606.617505556327	565.194912803349	595.974665356997	544.83291427833
DN756_00410		amino acid permease	CDS	-0.0950605133497317	0.279617592063519	0.45515972117288	82.2602329186754	80.031934616952	74.1154090833767	71.5665619626506	79.5178276907345	70.1808429591565
DN756_00415		alpha/beta hydrolase	CDS	0.105637830144392	0.17552696445129	0.333726160223953	138.973264365276	149.862312038565	134.166470875027	146.952687625555	150.118532728907	158.183793814684
DN756_00420		kdo(2)-lipid A phosphoethanolamine 7''-transferase	CDS	0.0199295696070611	0.818672109482867	0.892408291316562	81.8212775669216	93.9692733204427	84.3860837503615	83.6283420687153	87.9440995550818	92.3326154857196
DN756_00425	uhpA	transcriptional regulator UhpA	CDS	-0.432467404351684	0.00043652524166598	0.00376068842605143	93.1463256421714	96.3400577390777	81.5176971316541	72.6722251390399	62.7470924267421	65.5491087036024
DN756_00430	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	CDS	-0.34529901474871	0.0028064004664449	0.015856756373171	158.7262551942	146.270214434573	140.92105871908	123.331701584512	113.222915148124	114.484388012283
DN756_00435		MFS transporter family glucose-6-phosphate receptor UhpC	CDS	-0.319508710763974	0.0034402343189017	0.01825374659804	71.8130955469333	77.6611501983169	66.435535233289	59.0022076854999	56.5296491093596	57.5946085690639
DN756_00445		filamentous hemagglutinin N-terminal domain-containing protein	CDS	-0.218972895869969	0.591066391589581	0.733295746270629	1.31686605526161	1.72420684991638	2.2206864144832	2.61338568964735	1.30893543523843	0.604139250724446
DN756_00450		ShlB/FhaC/HecB family hemolysin secretion/activation protein	CDS	-0.580968506814499	0.0096880755714392	0.0393614916218919	8.07677847227123	7.83077277670356	7.77240245069119	3.417504363385	6.54467717619214	5.73932288188224
DN756_00455		hypothetical protein	CDS	-0.406453695429716	0.351757148003485	0.527569874542105	0.965701773858516	2.22710051447532	1.01781460663813	1.00514834217206	1.30893543523843	0.90620887608667
DN756_00460		ABC transporter substrate-binding protein	CDS	-0.00967565085112621	0.923404403430387	0.960072161988614	94.0242363456792	99.7884714389105	86.7918273660517	92.6746771482639	94.4069682665716	91.7284762349951
DN756_00465	dppB	dipeptide ABC transporter permease DppB	CDS	0.298707129185828	0.0298851643735834	0.0918097917795821	12.4663319898099	12.6441835660535	11.103432072416	15.7808289721013	15.7890336875635	12.9889938905756
DN756_00470	dppC	dipeptide ABC transporter permease DppC	CDS	0.0782358545650503	0.562639748850511	0.712644436530803	21.3332300952381	20.2594304865175	15.6373335019859	19.6003926723552	22.5791362578629	18.2248673968541
DN756_00475		dipeptide ABC transporter ATP-binding protein	CDS	0.322189701810818	0.00728546910636049	0.0321769589040519	28.7954710750539	29.1678325444188	28.3137517846608	38.095122168321	37.1410429748904	32.6235195391201
DN756_00480		ABC transporter ATP-binding protein	CDS	0.133412793365226	0.193843141561857	0.354906592823035	35.9943388438174	38.7228121710387	37.1039688419901	41.01005236062	44.8310386569161	36.7518044190705
DN756_00485		cellulase	CDS	-0.0114674731256426	0.914420903371148	0.954696413579572	27.6541871604939	30.5328296339359	28.4062803852642	26.9379755702112	28.714771110543	30.3076524113431
DN756_00490	hmsP	biofilm formation regulator HmsP	CDS	-0.250274310323228	0.0014856090974642	0.00967074974245878	210.435195630806	223.93136463289	201.989935117368	175.699930211676	180.633090062903	178.724528339315
DN756_00495		porin	CDS	0.000354621216138779	0.998980450223443	0.999899317623218	5.88200171350187	5.45998835806854	4.9965444325872	6.33243455568397	4.09042323512009	6.04139250724446
DN756_00500		pectate lyase	CDS	-0.0230902211583137	0.836469614126526	0.907118915590379	86.5619953658634	86.7850781124578	83.5533263449303	87.9504799400552	82.9537832082353	81.9615583482832
DN756_00505		discoidin domain-containing protein	CDS	0.226384482042864	0.136495385747065	0.281143366382581	23.3524247133059	23.2767924738711	20.4488207333661	28.3451832492521	23.8062632283989	26.4814371567549
DN756_00510		dicarboxylate/amino acid:cation symporter	CDS	-0.35430815769704	0.194132143566473	0.355111126542141	122.644125280032	142.606274878501	151.561847788478	86.2417277583627	111.586745854076	128.178211028703
DN756_00515		insulinase family protein	CDS	-0.184730193013429	0.0193722572727344	0.0675415688725622	429.210542944935	435.721439364285	405.275270643184	366.57760039015	360.775329337592	390.273955967992
DN756_00520		sugar kinase	CDS	-0.300907244963311	0.00173675192121681	0.0109856765212289	235.543441751127	220.267425076818	218.922669027802	191.38024434956	177.524368404212	178.825218214436
DN756_00525		4-oxalocrotonate tautomerase family protein	CDS	-0.413045285241912	0.0408197079364545	0.115401376142157	6.23316599490497	6.75314349550582	7.58734524948426	6.13140488724956	4.33584862922729	5.03449375603705
DN756_00530		cyclic-guanylate-specific phosphodiesterase	CDS	-0.331763857716181	0.188775736765269	0.348978127125827	6.58433027630806	10.488925003658	10.7333176700021	8.84530541111412	8.18084647024017	5.03449375603705
DN756_00535		AsmA family protein	CDS	-0.290258072170388	0.00192958493711267	0.011827062640752	102.539970169704	107.547402263534	96.1372160270018	88.85511344801	86.0625048669266	75.5174063405558
DN756_00540		CDP-diacylglycerol diphosphatase	CDS	0.538116643992374	0.000142561608394653	0.00159081282236484	26.425112175583	22.9894246655517	26.0005367695741	36.1853403181941	35.5866821455447	37.6580132951572
DN756_00545	yhjD	inner membrane protein YhjD	CDS	0.305325907363583	0.0089839342424867	0.0371027222426822	35.0286370699589	30.7483554901754	35.4384540311277	36.587399655063	41.5587000688201	46.8207919311446
DN756_00550		autotransporter outer membrane beta-barrel domain-containing protein	CDS	-0.0478404606325921	0.82583508800823	0.898261027032573	5.35525529139723	3.73578150815216	5.92183043862186	5.0257417108603	4.6630824880369	4.73242413067483
DN756_00555		DUF3289 family protein	CDS	0.261080068229924	0.399566540201294	0.576192786193802	1.75582140701548	2.72999417903427	2.86838661870746	1.60823734747529	3.27233858809607	3.9269051297089
DN756_00560		DUF943 family protein	CDS	-0.604141122537492	0.211990957906685	0.378447316120401	0.614537492455419	1.14947123327759	0.925286006034666	0.402059336868824	0.49085078821441	0.90620887608667
DN756_00570		glycerate kinase	CDS	-0.612616744959882	0.00496915686145084	0.0240138964150381	28.7076800047032	37.8607087460805	27.8511087816434	20.1029668434412	21.6792431461365	20.0372851490275
DN756_00575		GntP family permease	CDS	-1.27125943145166	3.61342062244485e-06	9.91463220103702e-05	22.2989318690966	30.460987681856	20.2637635321592	10.6545724270238	9.81701576428821	9.86760776183263
DN756_00580		hypothetical protein	CDS	-0.0264564094573335	0.909272210512021	0.951552893236979	8.34015168332355	8.04629863294311	6.93964504525999	7.33758289785603	7.36276182321615	8.25656975990077
DN756_00585		XRE family transcriptional regulator	CDS	-0.306791095571852	0.0154265696554564	0.0571153771162277	49.2507904667843	42.8178034395901	38.3993692504386	35.2807068102393	35.2594482867351	34.9393866668971
DN756_00590		glutathione-disulfide reductase	CDS	0.186219579696666	0.0315104556829205	0.0954262415854511	385.051634558496	351.307145670462	339.209849812309	401.054188526652	412.478279029509	410.210551241899
DN756_00595	rlmJ	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	CDS	-0.014232581408138	0.865720076016308	0.924614213047501	100.081820199883	105.679511509458	117.511322766403	103.530279243722	102.587814736812	113.980938636679
DN756_00600		oligopeptidase A	CDS	-0.210055905515745	0.0386006123256564	0.110599170089465	646.054486711347	726.896871143914	589.407185844082	587.207661496917	581.739992498779	527.614945632683
DN756_00605	rsmJ	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	CDS	0.117588712661155	0.241884302380962	0.411661530222802	66.1944670444837	63.7238114948262	58.293018380184	67.847513096614	73.4640013027567	62.8304820753424
DN756_00610		type I secretion C-terminal target domain-containing protein	CDS	0.480589945750293	0.012920931426797	0.0495797426204492	9.48143559788361	10.8481347640572	9.99308886517439	12.4638394429335	12.6803120288723	17.3186585207675
DN756_00615		NADP-specific glutamate dehydrogenase	CDS	0.176301515898508	0.0332323392931866	0.0988338104626034	1033.82764445072	1047.8148710846	961.279631669414	1110.28685876326	1192.1947561081	1135.9831711122
DN756_00620		universal stress protein A	CDS	-0.704213087033503	0.00246460302207002	0.0141652793492289	2490.10591942936	2948.03450359661	2314.32535829391	1729.45823754125	1601.64612194362	1427.2789798365
DN756_00625	uspB	universal stress protein UspB	CDS	-1.67395298340127	2.77479110574325e-06	8.07055371090013e-05	47.4071779894181	57.8327714242786	43.6734994848362	16.584947645839	16.8525437286948	13.1903736408171
DN756_00630		inorganic phosphate transporter	CDS	0.211389607653661	0.0355625115595682	0.103836312906436	772.122463735059	649.882298514315	678.142113822807	770.848263611752	839.354847846642	821.226621484764
DN756_00635		NAD(P)/FAD-dependent oxidoreductase	CDS	0.00414803802827615	0.961752390993327	0.981600019953953	73.0421705318441	78.595095575355	71.8947226688936	72.5717103048227	73.4640013027567	78.2360329688158
DN756_00640		hybrid sensor histidine kinase/response regulator	CDS	-0.403957208182524	0.00458925541310508	0.0228379592358993	40.9984298538116	46.8409527560616	43.025799280612	38.5976963394071	32.4779604868535	27.8910954084453
DN756_00645		sugar ABC transporter ATP-binding protein	CDS	0.183651310695319	0.597586437465034	0.737956617905342	1.22907498491084	2.15525856239547	1.387929009052	2.31184118699574	1.88159468815524	1.30896837656963
DN756_00650		ribose ABC transporter permease	CDS	-0.239401310335532	0.282572414499573	0.45762448658209	14.6611087485793	11.925764045255	10.0856174657779	8.64427574267971	10.0624411583954	12.3848546398512
DN756_00655		transcriptional regulator	CDS	-0.111022579344034	0.341273502274749	0.516944863008543	33.0094424518911	42.2430678229513	40.5275270643184	38.8992408420587	34.7685974985207	33.6304182903275
DN756_00660		D-lyxose/D-mannose family sugar isomerase	CDS	-0.179252176332908	0.18710543295424	0.347642456608212	30.2879192710171	34.4122950462477	27.3884657786261	24.5256195489982	27.4058356753046	29.5021334103771
DN756_00665		ketose 1,6-bisphosphate aldolase	CDS	0.0901275526236996	0.481911942096101	0.649138950920303	48.4606708336274	48.4933176538982	38.3068406498352	46.9404275794352	53.3391189859659	43.6994058024016
DN756_00670		adenosine kinase	CDS	-0.0487643086723704	0.656875499481169	0.783167634202847	44.5978637381933	45.6914815227841	39.6022410582837	45.3321902319599	41.0678492806057	39.269051297089
DN756_00675		DNA-binding response regulator	CDS	-0.510430988052131	4.62088154630627e-05	0.000714720134150692	68.03807952185	67.2440671467388	58.0154325783736	51.262565450775	41.9677423923321	42.5918171760735
DN756_00685		hypothetical protein	CDS	-0.0669348304138972	0.900762688245817	0.944621813903859	1.05349284420929	0.86210342495819	0.925286006034666	0.804118673737647	1.06351004113122	0.805519000965929
DN756_00690		pirin family protein	CDS	-0.100177122964461	0.348855744188968	0.524996789574663	38.0135334618852	40.4470190209551	35.901097034145	35.2807068102393	37.3864683689976	34.0331777908105
DN756_00695	gntR	HTH-type transcriptional regulator GntR	CDS	0.119534316783356	0.108932135377552	0.237633981472818	158.375090912797	144.689691488816	152.302076593306	154.893359528714	164.353205587125	175.401762460331
DN756_00700		gluconate transporter	CDS	-1.42318786070955	1.89344489037855e-07	1.05349169873007e-05	62.2438688786989	63.364601734427	45.2464856950952	26.0333420622563	21.1065838932196	16.6138293949223
DN756_00705		gluconokinase	CDS	-0.972296419522922	0.000270053157541978	0.00261945023998345	17.0314676480502	20.474956342757	16.7476767092275	9.14684991376574	10.3078665525026	8.15587988478003
DN756_00710		type IV secretion protein Rhs	CDS	-0.883993971365703	0.120204373866219	0.255637802950655	0.877910703507742	1.65236489783653	1.20287180784507	0.402059336868824	1.06351004113122	0.503449375603705
DN756_00720		hypothetical protein	CDS	0.280537606882667	0.481297668363556	0.648730192021616	3.16047853262787	1.14947123327759	3.3310296217248	2.21132635277853	2.78148779988166	4.12828487995038
DN756_00725		YhgN family NAAT transporter	CDS	-0.300748524730968	0.0927382607682527	0.212534023248067	12.3785409194592	11.5665542848557	10.1781460663813	9.44839441641736	8.83531418785939	9.46484826134966
DN756_00730	asd	aspartate-semialdehyde dehydrogenase	CDS	0.0167970278033226	0.781620409409832	0.870191263080916	401.819728995494	393.550213493414	385.289092912835	398.038743500135	380.163935472061	416.352633624264
DN756_00735		hypothetical protein	CDS	0.162255906473198	0.487133139325817	0.653753888153844	5.26746422104645	4.5260429810305	5.8293018380184	4.82471204242588	6.21744331738253	6.34346213260669
DN756_00740		hypothetical protein	CDS	1.21220676787489	0.00384973653486029	0.0199508985234804	1.05349284420929	0.646577568718642	1.6655148108624	2.01029668434412	2.69967933517926	2.92000637850149
DN756_00745		IS66 family insertion sequence hypothetical protein	CDS	0.551058865159331	0.323547076195853	0.498703188626621	0.702328562806194	0.215525856239547	0.740228804827733	1.00514834217206	0.49085078821441	0.90620887608667
DN756_00750		invasin-like inverse autotransporter protein	CDS	-0.104464369499931	0.156194495316523	0.308995134932342	173.47515501313	190.66854081992	180.245713975553	173.790148361549	164.51682251653	168.152091451638
DN756_00755		sensor histidine kinase	CDS	-0.343375826722376	0.0026449430807015	0.015093507095855	40.5594745020577	45.0449039540654	36.1786828359554	34.2755584680672	32.3961520221511	29.4014435352564
DN756_00760	glgB	1,4-alpha-glucan branching protein GlgB	CDS	0.0501320044441133	0.540848621269711	0.699141522041453	577.665242908094	608.213966308003	552.395745602696	587.308176331134	632.461240614268	579.973680695469
