	Locustag	Gene	Description	FeatureType	1276	1968	1970	983
61	DN756_00335		SAM-dependent methyltransferase	CDS	124.51971617110799	125.491277836582	129.69549981935	110.65922849067498
62	DN756_00340		hypothetical protein	CDS	8.432061089905304	10.314585636761672	11.615481162009226	9.693356255929286
63	DN756_00345		DUF262 domain-containing protein	CDS	63.20432275519693	63.5035529806473	63.893097136427265	58.10743154349863
64	DN756_00350		SAM-dependent DNA methyltransferase	CDS	63.453485428584266	54.55467830059447	48.96091949928459	55.8529762807597
65	DN756_00355		IS3 family transposase	CDS	17.110521249495235	17.531523337331166	15.0364471856343	16.523910881772334
66	DN756_00360		ATP-binding cassette domain-containing protein	CDS	4.65853104064409	3.49696071393898	4.512287872644197	3.2690475306801168
67	DN756_00365		enterobactin ABC transporter permease	CDS	5.548028282871887	4.7293789894546565	5.03352104672092	5.3335539918339165
68	DN756_00370		ABC transporter permease	CDS	6.268060290669833	5.327768461920599	4.6781267507714395	4.378275857936383
69	DN756_00375		siderophore ABC transporter substrate-binding protein	CDS	22.840984989406532	17.299397991427533	19.866951455624832	21.574031136441732
70	DN756_00380		ATP-grasp domain-containing protein	CDS	9.639650235370505	11.358826303742767	9.161172318718505	9.537712340080944
71	DN756_00385		EamA/RhaT family transporter	CDS	2.10886962575805	1.7575071017178567	1.5117312570962564	2.3428207007101434
72	DN756_00400	hutU	urocanate hydratase	CDS	567.5485958211307	585.7138531195914	550.512803248002	676.0198260216035
73	DN756_00405	hutH	histidine ammonia-lyase	CDS	578.3540542579476	602.477741868506	568.6674974795586	668.0000305029947
74	DN756_00410		amino acid permease	CDS	72.16140570060577	77.87701662728536	73.75507753751386	78.80252553966804
75	DN756_00415		alpha/beta hydrolase	CDS	134.49429889737965	149.76862128526764	151.75167138971534	141.00068242628933
76	DN756_00420		kdo(2)-lipid A phosphoethanolamine 7''-transferase	CDS	78.18780591538314	86.69341477814942	87.9683523698389	86.72554487924192
77	DN756_00425	uhpA	transcriptional regulator UhpA	CDS	75.90575898342557	79.75224643331747	66.98947542312813	90.33469350430107
78	DN756_00430	uhpB	signal transduction histidine-protein kinase/phosphatase UhpB	CDS	136.76958394816202	139.46383552894568	117.01300158163967	148.63917611595102
79	DN756_00435		MFS transporter family glucose-6-phosphate receptor UhpC	CDS	64.1636026164049	69.53187271951766	57.708821787974465	71.9699269928464
80	DN756_00445		filamentous hemagglutinin N-terminal domain-containing protein	CDS	1.6799415974026	1.7482763878913632	1.5088201252034086	1.7539197732203966
81	DN756_00450		ShlB/FhaC/HecB family hemolysin secretion/activation protein	CDS	7.401237636460427	6.488696502247766	5.233834807153126	7.89331789988866
82	DN756_00455		hypothetical protein	CDS	1.0829768872843297	1.626317525721744	1.0734308844990534	1.4035389649906556
83	DN756_00460		ABC transporter substrate-binding protein	CDS	88.07677957004127	91.16494273153616	92.9367072166102	93.53484505021379
84	DN756_00465	dppB	dipeptide ABC transporter permease DppB	CDS	11.114387740981	14.154129390405267	14.852952183413466	12.071315876093133
85	DN756_00470	dppC	dipeptide ABC transporter permease DppC	CDS	18.389772061302764	19.633512614872465	20.134798775690733	19.076664694580497
86	DN756_00475		dipeptide ABC transporter ATP-binding protein	CDS	26.358236842200736	32.3827267053075	35.95322822744384	28.7590184680445
87	DN756_00480		ABC transporter ATP-binding protein	CDS	37.103046525899465	36.793913187499165	40.86429847886887	37.27370661894873
88	DN756_00485		cellulase	CDS	31.689922168807268	29.712079787561	28.653466364032436	28.864432393231336
89	DN756_00490	hmsP	biofilm formation regulator HmsP	CDS	189.22878564707034	197.02607270100734	178.3525162046313	212.11883179368797
90	DN756_00495		porin	CDS	3.96729186548313	5.94192205529319	5.488083432682839	5.446178168052537
91	DN756_00500		pectate lyase	CDS	72.10415578846393	97.32009397224105	84.28860716552457	85.6334666077505
92	DN756_00505		discoidin domain-containing protein	CDS	21.435580993454902	28.500443267494365	26.210961211468632	22.35934597351437
93	DN756_00510		dicarboxylate/amino acid:cation symporter	CDS	165.283263851549	108.59977849002387	108.66889488038056	138.937415982337
94	DN756_00515		insulinase family protein	CDS	397.95906715537535	399.2317677840797	372.54229523191134	423.4024176508014
95	DN756_00520		sugar kinase	CDS	200.7407142864897	221.03945318586332	182.576610322736	224.91117861858234
96	DN756_00525		4-oxalocrotonate tautomerase family protein	CDS	6.0382415607936	6.749315864420576	5.1672490908379665	6.857884913298349
97	DN756_00530		cyclic-guanylate-specific phosphodiesterase	CDS	7.495144689714017	6.76912914373672	7.353548545797113	9.268857649989386
98	DN756_00535		AsmA family protein	CDS	91.91508336887074	92.22030759988468	83.4783415518308	102.07486282007993
99	DN756_00540		CDP-diacylglycerol diphosphatase	CDS	33.38654704348207	34.37436444408476	36.47667858629867	25.138357870236266
100	DN756_00545	yhjD	inner membrane protein YhjD	CDS	38.739644222427636	39.82334199869577	41.655630551675905	33.73848219708733
101	DN756_00550		autotransporter outer membrane beta-barrel domain-containing protein	CDS	3.818602862254643	4.865076283272374	4.80708277652401	5.004289079390417
102	DN756_00555		DUF3289 family protein	CDS	1.7372585618815535	2.954883952361373	2.935827021760087	2.4514007349190696
103	DN756_00560		DUF943 family protein	CDS	0.8841991154675437	1.040575620154678	0.5997063337233014	0.8964315772558917
104	DN756_00570		glycerate kinase	CDS	24.00316507729973	20.884993652223198	20.60649837953507	31.47316584414237
105	DN756_00575		GntP family permease	CDS	15.6495775737877	13.146177789338267	10.113065317714879	24.341227694370602
106	DN756_00580		hypothetical protein	CDS	7.578253840989206	8.936998764790596	7.652304826990984	7.775365120508884
107	DN756_00585		XRE family transcriptional regulator	CDS	39.90753045191297	41.054037104125136	35.159847254623834	43.489321052271
108	DN756_00590		glutathione-disulfide reductase	CDS	375.90496488413197	392.4188751980526	407.9143395993533	358.52287668042237
109	DN756_00595	rlmJ	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	CDS	112.73289176234933	109.14402151942102	106.699677539071	107.75755149191467
110	DN756_00600		oligopeptidase A	CDS	524.632218482231	568.3028175569286	565.520866542793	654.1195145664477
111	DN756_00605	rsmJ	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	CDS	52.38035971783293	69.5302549684154	68.0473321582377	62.73709897316464
112	DN756_00610		type I secretion C-terminal target domain-containing protein	CDS	11.578817093114147	13.1358920944428	14.154269997524432	10.107553075705066
113	DN756_00615		NADP-specific glutamate dehydrogenase	CDS	975.4458697499399	1199.1543548650432	1146.1549286611864	1014.3073824015779
114	DN756_00620		universal stress protein A	CDS	2041.3322665904734	1781.5382836013432	1586.12777977379	2584.1552604399603
115	DN756_00625	uspB	universal stress protein UspB	CDS	32.970386414453564	21.286314689235265	15.542621671783635	49.63781629951097
116	DN756_00630		inorganic phosphate transporter	CDS	728.5558702096081	783.3770851552804	810.4765776477193	700.048958690727
117	DN756_00635		NAD(P)/FAD-dependent oxidoreductase	CDS	70.72781450076904	74.2524021386194	74.75724819213174	74.51066292536423
118	DN756_00640		hybrid sensor histidine kinase/response regulator	CDS	37.36065505548593	35.52663705808673	32.98891741156863	43.6217272968284
119	DN756_00645		sugar ABC transporter ATP-binding protein	CDS	1.801423331538187	1.8408037168647968	1.8341347505735366	1.59075418545277
120	DN756_00650		ribose ABC transporter permease	CDS	9.869719969201677	10.109273141609336	10.36385718030877	12.224163419870735
121	DN756_00655		transcriptional regulator	CDS	33.37458408026894	36.66650760652623	35.76608554363563	38.593345779720266
122	DN756_00660		D-lyxose/D-mannose family sugar isomerase	CDS	26.64479049738507	33.59872175989673	27.1445295448933	30.696226698630298
123	DN756_00665		ketose 1,6-bisphosphate aldolase	CDS	37.2840168617669	48.005240729990966	47.992984122600895	45.08694304578694
124	DN756_00670		adenosine kinase	CDS	34.725264234196906	41.59940268158073	41.88969693655153	43.2971954397537
125	DN756_00675		DNA-binding response regulator	CDS	56.3900143745736	53.16541651432973	45.274041673060196	64.43252641565412
126	DN756_00685		hypothetical protein	CDS	0.9990346928833423	0.878730696493605	0.8910492386115987	0.9469607584007154
127	DN756_00690		pirin family protein	CDS	35.30420284644617	37.89453489230953	35.56678432334913	38.12054983899511
128	DN756_00695	gntR	HTH-type transcriptional regulator GntR	CDS	148.72223309790232	174.25085750953465	164.88277585872333	151.7889529983063
129	DN756_00700		gluconate transporter	CDS	43.695275324833005	30.61617588920897	21.251251783466067	56.95165210274036
130	DN756_00705		gluconokinase	CDS	14.812856899059566	10.843620894806904	9.203532117016124	18.0847002333449
131	DN756_00710		type IV secretion protein Rhs	CDS	1.0864925199588173	1.151543978678381	0.656339584534583	1.2443824697297805
132	DN756_00720		hypothetical protein	CDS	2.728742284665973	2.3600076629543003	3.040366344203523	2.5469931292100867
133	DN756_00725		YhgN family NAAT transporter	CDS	9.555211242422388	10.937933324227695	9.249518955208805	11.374413756898733
134	DN756_00730	asd	aspartate-semialdehyde dehydrogenase	CDS	370.786650474962	435.98502455783637	398.18510419882	393.55301180058103
135	DN756_00735		hypothetical protein	CDS	5.1621889249662205	5.467347564802767	5.795205830805034	5.207603013365116
136	DN756_00740		hypothetical protein	CDS	1.8248821522882466	1.84824933024396	2.54332746600829	1.1218617412634442
137	DN756_00745		IS66 family insertion sequence hypothetical protein	CDS	0.9865707046533542	0.554857278196052	0.8007360021577133	0.5526944079578247
138	DN756_00750		invasin-like inverse autotransporter protein	CDS	163.116814453258	180.136757327954	168.81968744323902	181.46313660286765
139	DN756_00755		sensor histidine kinase	CDS	33.2685986388611	35.6698785153777	32.02438467515824	40.59435376402617
140	DN756_00760	glgB	1,4-alpha-glucan branching protein GlgB	CDS	491.16477733163106	610.8670830067823	599.9143658802903	579.4249849395977
141	DN756_00765		glycogen debranching enzyme	CDS	509.2826704919357	621.9139990484787	587.934816692816	581.603433893377
142	DN756_00770	glgC	glucose-1-phosphate adenylyltransferase	CDS	490.33015594349007	545.071012577161	541.5753200292963	567.2782936511636
143	DN756_00775	glgA	glycogen synthase GlgA	CDS	475.6143052625874	498.1091909892607	519.3918289200279	549.2314249032206
144	DN756_00780		glycogen phosphorylase	CDS	1690.77413342968	1472.77343447709	1416.5264054715399	2034.3683845882433
145	DN756_00785		glycerol-3-phosphate dehydrogenase	CDS	524.8265700899088	2390.6173926764723	4195.843108470427	75.26797317773888
146	DN756_00790		hypothetical protein	CDS	0.4978759379386	0.5576622240340426	0.8659907186561706	0.3994804078653287
147	DN756_00795		DUF3289 family protein	CDS	0.3440363829944944	0.6459821342504947	0.6457405384400843	0.4606896144312274
148	DN756_00800		DUF943 family protein	CDS	0.6142923609822794	1.246131396535858	1.3651238711944222	1.0256982599884366
149	DN756_00805		hypothetical protein	CDS	0.43632670549353153	1.0123425907993653	1.3165286163918601	0.8619065498094051
150	DN756_00810		transposase	CDS	9.156710965745036	13.204602694421233	14.703996493604967	10.055247842660581
151	DN756_00815		DeoR/GlpR family transcriptional regulator	CDS	197.2541062870947	224.0871345311607	220.3782701667093	224.306202096002
152	DN756_00820	glpG	rhomboid family intramembrane serine protease GlpG	CDS	198.42837645965832	202.98394049181766	180.03984920590264	221.96334962642536
153	DN756_00825	glpE	thiosulfate sulfurtransferase GlpE	CDS	90.28144522369398	82.39241248537682	76.20569609663747	98.09211047975539
154	DN756_00830		helix-turn-helix transcriptional regulator	CDS	835.3400171561913	772.4305984071907	678.9145509559503	972.3270955258298
155	DN756_00835		maltodextrin phosphorylase	CDS	1903.5955955128466	1670.6324635762103	1878.2270284245733	2387.126164572773
156	DN756_00840		4-alpha-glucanotransferase	CDS	1345.4267440758933	1173.1426699298434	1353.6619821257632	1769.1332080675536
157	DN756_00845		Fe-S biogenesis protein NfuA	CDS	103.87463557202683	80.34828043035992	81.50063477687854	103.22569234439646
158	DN756_00850	gntX	DNA utilization protein GntX	CDS	6.34198827072118	5.698514995676667	7.03354204194581	5.612876321157163
159	DN756_00855	bioH	pimeloyl-[acyl-carrier protein] methyl ester esterase	CDS	35.49591346778727	33.6142735707296	35.566117101066204	36.669817383047835
160	DN756_00860		DUF1471 domain-containing protein	CDS	3.6928036195292364	4.310989172658194	3.6983334273383637	3.507894581868207
161	DN756_00865		ferrous iron transporter C	CDS	2.6104940120394864	1.3462625992359367	1.7462075233018934	2.0214516720211297
162	DN756_00870	feoB	Fe(2+) transporter permease subunit FeoB	CDS	56.800164276088196	50.2489353061319	69.0705466391933	58.083286456065736
163	DN756_00875		ferrous iron transporter A	CDS	20.5737165400603	15.993051676836233	20.888382452853936	16.8487774262954
164	DN756_00880		RNA-binding transcriptional accessory protein	CDS	409.3243591612723	427.3428701284964	461.14595132252435	415.520227815273
165	DN756_00885	greB	transcription elongation factor GreB	CDS	15.450160146295334	16.101975432053397	15.947836508860368	16.018233075546764
166	DN756_00890	ompR	two-component system response regulator OmpR	CDS	330.1386126349487	373.5590970900483	351.331756185728	342.9506020459237
167	DN756_00895	envZ	two-component system sensor histidine kinase EnvZ	CDS	270.2382779790423	285.4049037475567	302.69562115223965	269.402937887914
168	DN756_00900	pckA	phosphoenolpyruvate carboxykinase (ATP)	CDS	3782.3695091282134	3418.51491863635	3038.278229177067	5160.429289930174
169	DN756_00905	hslO	Hsp33 family molecular chaperone HslO	CDS	230.60666097459068	249.51190474886633	259.5509838513494	230.35879293219932
170	DN756_00910		ribosome-associated heat shock protein Hsp15	CDS	50.972326714299335	50.10209073237553	48.913188468556	52.426308179084266
171	DN756_00915		GMP/IMP nucleotidase	CDS	155.22517271162403	144.29771631273	137.42651595780333	155.06612744246834
172	DN756_00920		intracellular growth attenuator family protein	CDS	111.88616513427934	107.569229085804	100.09746730827216	111.437005697326
173	DN756_00925	nudE	ADP compounds hydrolase NudE	CDS	21.363314381738935	20.78033999412593	17.002805392159768	20.274866238004435
174	DN756_00930		DNA adenine methylase	CDS	3.0429065058589635	3.77717390077227	3.653996048633413	2.7087764153756004
175	DN756_00935		tail assembly chaperone	CDS	5.58568423044066	5.1422299339337	6.067200549532234	5.01633142048913
176	DN756_00940		phage tail protein	CDS	14.182199317097167	13.097617387473667	14.795263923236632	13.945354203468767
177	DN756_00945		DUF2313 domain-containing protein	CDS	1.2181048762782234	0.9859199725193113	1.1741207596197933	0.768117948862836
178	DN756_00950		baseplate J/gp47 family protein	CDS	2.1805494803869334	2.35498436788479	1.8867544936023233	2.7707690951148565
179	DN756_00955		hypothetical protein	CDS	0.253528554581223	0.7711791910422837	0.6268591280217454	0.4782179094530503
180	DN756_00960		phage baseplate assembly protein V	CDS	19.791244148740265	18.48753281913943	17.1828957619132	19.305679178716034
181	DN756_00965		phage tail protein	CDS	107.92801787151467	114.25079225332667	106.68477047860434	115.65681352589867
182	DN756_00970		multidrug DMT transporter permease	CDS	175.80147902298003	188.07331621188965	166.91466372592234	188.865109499376
183	DN756_00975		phage tail tape measure protein	CDS	57.7061332198514	60.94301283638137	56.15222181296323	67.6506917335262
184	DN756_00980		hypothetical protein	CDS	1.0198779764218406	0.6500108945572707	1.029210199729794	0.4193163173839936
185	DN756_01010		glycoside hydrolase family 19 protein	CDS	0.5392132815130797	1.43720879684017	0.6626333880073637	0.4596892801846127
186	DN756_01015		hypothetical protein	CDS	99.66201423067666	93.1594938032449	85.05150625548968	98.89615529612907
187	DN756_01020		hypothetical protein	CDS	34.010817242240826	34.19479312467423	30.465043845213362	39.3954804599933
188	DN756_01025		regulatory protein GemA	CDS	15.911575382217366	15.686977157701401	16.556036633891466	17.6064350439847
189	DN756_01030		hypothetical protein	CDS	26.167435068776665	28.781734065556037	26.7134393303113	29.335967139365867
190	DN756_01035		hypothetical protein	CDS	4.525651177072657	5.875026778915203	6.100472106399923	5.477021034920358
191	DN756_01040		hypothetical protein	CDS	2.50282429609342	2.3912496072257334	2.974750565454263	2.967664006751427
192	DN756_01045		hypothetical protein	CDS	6.532583677771126	6.405271849906456	6.829484547682863	6.592239137252126
193	DN756_01050		hypothetical protein	CDS	1.0393061776636787	1.4446290995914104	1.3332574054993438	1.54123309407485
194	DN756_01055		hypothetical protein	CDS	1.4016867148192844	1.1625851035801338	1.5388257044268532	0.9442789320686668
195	DN756_01060		ANR family transcriptional regulator	CDS	3.650364532033947	2.975563729245883	4.56824292072881	2.99983413979395
196	DN756_01065		DUF2786 domain-containing protein	CDS	2.0032511046927644	1.5309346296544735	1.8932233379786403	1.5081298926173101
197	DN756_01075		DUF3164 family protein	CDS	1.6056955610591934	1.9517467647605802	2.2183045754773865	1.6464423885926198
198	DN756_01085		hypothetical protein	CDS	0.8095545001245776	0.33952990011255374	0.3437876070135513	0.903327126763763
199	DN756_01090		ATPase	CDS	2.9595598209992198	3.438658933525177	4.060827403866717	3.9669499841211233
200	DN756_01095		transposase	CDS	6.478549530298313	4.023151713995537	5.409408507300934	5.729863815793266
201	DN756_01100		transcriptional regulator	CDS	0.704683781561377	0.36715102223347335	0.4655698608313366	0.5165351683330274
202	DN756_01105		transcriptional regulator	CDS	11.9721450866978	10.823119776372634	11.926235363970799	13.387347897637833
203	DN756_01110		carboxypeptidase/penicillin-binding protein 1A	CDS	207.4542843120797	218.95838008559633	256.54322832495	195.49435339637168
204	DN756_01115		pilus assembly protein HofM	CDS	2.7014856600760297	2.645876450194217	2.5217099646006367	2.87862069157784
205	DN756_01120		pilus assembly protein PilN	CDS	0.6619625229006957	0.7996161894757264	1.1446403031069556	1.016644691225386
206	DN756_01125		hypothetical protein	CDS	0.9439658538268461	0.765773268444433	1.0734892314668976	1.0410685357550786
207	DN756_01130		DUF2531 family protein	CDS	1.6339375217357766	1.3174176626462333	1.8075070789857	1.67202391813088
208	DN756_01135		hypothetical protein	CDS	4.500141161441813	3.500148287305313	2.886531603343387	3.725204245527723
209	DN756_01140	hofQ	DNA uptake porin HofQ	CDS	38.20864919080804	34.701067382795365	30.757920968208804	38.9202513228759
210	DN756_01145	aroK	shikimate kinase AroK	CDS	400.82985611053937	381.042018322614	414.60663390303995	362.662657629475
211	DN756_01150		3-dehydroquinate synthase	CDS	381.53372194638536	406.23899418625393	455.38296123286267	373.8243313107276
212	DN756_01155		SPOR domain-containing protein	CDS	490.2214430830213	480.7937227207163	450.891792463747	486.493781390269
213	DN756_01160		adenine-specific DNA-methyltransferase	CDS	200.308328433896	180.51350202949234	183.646325917511	193.79320971423365
214	DN756_01165		hypothetical protein	CDS	57.8392229928884	51.9567805681836	52.7086211172004	58.82427472072053
215	DN756_01170		ribulose-phosphate 3-epimerase	CDS	261.87153580985665	258.64000250847795	250.48518984148367	260.00537971983005
216	DN756_01175		phosphoglycolate phosphatase	CDS	183.41229066696403	187.67405525181266	184.19521768609968	183.584565315908
217	DN756_01180	trpS	tryptophan--tRNA ligase	CDS	265.36075176883367	256.254560641118	265.036761716065	244.81200861342234
218	DN756_01185		siroheme synthase	CDS	433.628353774045	537.5688268218406	581.6208537727774	416.324526180887
219	DN756_01190	nirC	nitrite transporter NirC	CDS	235.55962767573365	283.959410118711	273.89607648260136	203.85518740147367
220	DN756_01195	nirD	nitrite reductase small subunit NirD	CDS	85.09225215243224	106.1671489667742	116.59916673143033	69.59757980342529
221	DN756_01200		nitrite reductase large subunit	CDS	761.0208648991551	897.0605866140046	935.330469702968	625.888172298624
222	DN756_01205		cytosine deaminase	CDS	116.364460470702	113.13694204553799	106.27505471631001	125.592947176072
223	DN756_01210		MFS transporter	CDS	43.60799485463886	67.978867161114	87.77366268556601	31.826381802044335
224	DN756_01215		TonB-dependent copper receptor	CDS	87.120856945257	63.22019866523113	85.34692114848826	72.64255650446238
225	DN756_01220		LacI family DNA-binding transcriptional regulator	CDS	334.797855695934	321.5136493596426	244.8063317877933	420.0854438649367
226	DN756_01225		6-phospho-beta-glucosidase	CDS	178.26852661079832	157.189404373343	129.797502717788	223.52592189049366
227	DN756_01230		peptidylprolyl isomerase A	CDS	322.9124519929513	308.675268523473	307.326099951888	307.386793188069
228	DN756_01235		DUF853 family protein	CDS	163.24838925817932	158.61191043887433	161.63805129716835	181.229314187367
229	DN756_01240		aminodeoxychorismate synthase component II	CDS	73.56157036112667	72.63596951421876	66.78113954443519	72.75028908030276
230	DN756_01245		aspartate aminotransferase family protein	CDS	188.16988501338702	212.29316049100467	205.83555817635067	198.59682626667066
231	DN756_01250		hypothetical protein	CDS	459.1143157563863	405.9748628493853	372.3376049092517	502.74379803082235
232	DN756_01255		cAMP-activated global transcriptional regulator CRP	CDS	1176.5313631155266	1053.7766698775001	968.1031576842747	1242.40664085017
233	DN756_01260		OsmC family protein	CDS	9.520972216533993	9.451633062697487	9.38219198996031	9.051874918257957
